Date,BDI,BDI_status,BCI,BCI_status,BPI,BPI_status,BSI,BSI_status,BHSI,BHSI_status,BCI_7d_vol,vessel_availability_index,BDI_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,BDI_lag_1,BDI_lag_7,BDI_lag_30,BDI_7d_avg,BDI_30d_avg,BCI_lag_1,BCI_lag_7,BCI_lag_30,BCI_7d_avg,BCI_30d_avg,BPI_lag_1,BPI_lag_7,BPI_lag_30,BPI_7d_avg,BPI_30d_avg,BSI_lag_1,BSI_lag_7,BSI_lag_30,BSI_7d_avg,BSI_30d_avg,BHSI_lag_1,BHSI_lag_7,BHSI_lag_30,BHSI_7d_avg,BHSI_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone
2023-04-11,1507.0,real,1911.0,real,1852.0,real,1131.0,real,636.0,real,0.0472277129679267,0.8666747001715437,0.3712465878070974,43.45341459829444,121.05,real,1915.0,real,90.0,forward_filled_monthly,82.07,real,638.5,521.5,real,25.939135811234703,26.801961687484756,46.07204875897666,1560.0,1389.0,1099.0,1513.857142857143,1443.9333333333334,2041.0,1665.0,929.0,1940.142857142857,1762.7,1851.0,1635.0,1515.0,1800.857142857143,1671.8333333333333,1161.0,1198.0,1156.0,1163.857142857143,1235.6,643.0,687.0,556.0,652.1428571428571,661.2666666666667,119.75,127.06,126.8,120.17428571428572,125.94533333333334,1850.0,1767.5,2579.0,1857.9285714285713,2025.55,81.985,82.185,82.435,82.00571428571428,82.19753333333333,636.5,612.5,645.0,636.6428571428571,622.7,518.5,485.5,463.0,516.2142857142857,480.93333333333334,90.0,90.0,100.0,90.0,97.33333333333333,4,1,0,1,0,335.0
2023-04-12,1463.0,real,1822.0,real,1812.0,real,1118.0,real,631.0,real,0.052889444889385254,0.850691455196513,0.27772925764192147,39.30889743670363,120.5,real,1850.0,real,90.0,forward_filled_monthly,81.96,real,642.0,527.5,real,24.087055498648684,25.872056791394588,43.58533846202218,1507.0,1412.0,1145.0,1521.142857142857,1454.5333333333333,1911.0,1723.0,1000.0,1954.2857142857142,1790.1,1852.0,1664.0,1556.0,1822.0,1680.3666666666666,1131.0,1187.0,1192.0,1154.0,1233.1333333333334,636.0,683.0,575.0,644.7142857142857,663.1333333333333,121.05,122.19,127.02,119.93285714285715,125.72800000000001,1915.0,1840.5,2579.0,1859.2857142857142,2001.25,82.07,82.205,82.355,81.97071428571428,82.18436666666666,638.5,636.5,649.5,637.4285714285714,622.45,521.5,509.5,469.0,518.7857142857143,482.8833333333333,90.0,90.0,100.0,90.0,97.0,4,2,0,1,0,336.0
2023-04-13,1463.0,real,1888.0,real,1747.0,real,1105.0,real,628.0,real,0.044088136780420215,0.8755378212127394,0.20809248554913284,36.22272296501385,119.92,real,1770.0,real,90.0,forward_filled_monthly,81.675,real,643.0,528.5,real,22.24291006883582,25.872056791394588,41.733633779008315,1463.0,1473.0,1211.0,1519.7142857142858,1462.9333333333334,1822.0,1867.0,1195.0,1957.2857142857142,1813.2,1812.0,1724.0,1565.0,1825.2857142857142,1686.4333333333334,1118.0,1176.0,1189.0,1143.857142857143,1230.3333333333333,631.0,664.0,584.0,639.5714285714286,664.6,120.5,120.24,126.64,119.88714285714286,125.50399999999999,1850.0,1850.0,2579.0,1847.857142857143,1974.2833333333333,81.96,82.11,81.71,81.90857142857142,82.1832,642.0,636.5,648.0,638.3571428571429,622.2833333333333,527.5,513.0,468.0,521.0,484.9,90.0,90.0,100.0,90.0,96.66666666666667,4,3,0,1,0,337.0
2023-04-14,1435.0,real,1850.0,real,1702.0,real,1096.0,real,628.0,real,0.03960306979187269,0.8881993045542026,0.14069952305246414,33.23599003386031,119.11,real,1770.0,real,90.0,forward_filled_monthly,81.845,real,642.0,527.5,real,22.408932936826925,25.2802991302463,39.94159402031619,1463.0,1525.0,1258.0,1506.857142857143,1468.8333333333333,1888.0,1957.0,1329.0,1942.0,1830.5666666666666,1747.0,1813.0,1582.0,1809.4285714285713,1690.4333333333334,1105.0,1170.0,1180.0,1133.2857142857142,1227.5333333333333,628.0,653.0,594.0,636.0,665.7333333333333,119.92,119.67,125.5,119.80714285714285,125.291,1770.0,1850.0,2579.0,1836.4285714285713,1947.3166666666666,81.675,81.945,81.815,81.89428571428572,82.18419999999999,643.0,635.5,649.5,639.2857142857143,622.0333333333333,528.5,516.0,475.0,522.6428571428571,486.65,90.0,90.0,100.0,90.0,96.33333333333333,4,4,0,1,0,338.0
2023-04-17,1412.0,real,1801.0,real,1675.0,real,1098.0,real,630.0,real,0.0330783235657516,0.9066188657023988,0.08782742681047773,30.89279535692552,120.01,real,1844.5,real,90.0,forward_filled_monthly,82.005,real,640.5,527.5,real,23.49340867128549,24.79421248001734,38.535677214155314,1435.0,1560.0,1298.0,1485.7142857142858,1472.6333333333334,1850.0,2041.0,1471.0,1907.7142857142858,1841.5666666666666,1702.0,1851.0,1580.0,1784.2857142857142,1693.6,1096.0,1161.0,1161.0,1124.2857142857142,1225.4333333333334,628.0,643.0,601.0,634.1428571428571,666.7,119.11,119.16,127.33,119.92857142857143,125.047,1770.0,1850.0,2579.0,1835.642857142857,1922.8333333333333,81.845,81.84,82.025,81.91785714285713,82.18353333333334,642.0,637.0,654.0,639.7857142857143,621.5833333333334,527.5,516.5,482.0,524.2142857142857,488.1666666666667,90.0,90.0,100.0,90.0,96.0,4,0,0,1,0,341.0
2023-04-18,1368.0,real,1678.0,real,1644.0,real,1113.0,real,633.0,real,0.03698789342914,0.8955820286107838,0.030896759608138646,28.36973223243127,120.34,real,1705.0,real,90.0,forward_filled_monthly,82.105,real,635.5,519.5,real,20.688768342854363,23.864307583927168,37.021839339458765,1412.0,1560.0,1327.0,1458.2857142857142,1474.0,1801.0,2041.0,1550.0,1855.857142857143,1845.8333333333333,1675.0,1851.0,1592.0,1754.7142857142858,1695.3333333333333,1098.0,1161.0,1161.0,1117.4285714285713,1223.8333333333333,630.0,643.0,612.0,632.7142857142857,667.4,120.01,119.16,127.37,120.09714285714286,124.81266666666667,1844.5,1850.0,2579.0,1814.9285714285713,1893.7,82.005,81.885,81.955,81.94928571428571,82.18853333333333,640.5,636.0,643.0,639.7142857142857,621.3333333333334,527.5,518.5,476.0,524.3571428571429,489.6166666666667,90.0,90.0,100.0,90.0,95.66666666666667,4,1,0,1,0,342.0
2023-04-19,1372.0,real,1643.0,real,1657.0,real,1151.0,real,639.0,real,0.035250255400616076,0.9004874347079119,-0.005076142131979711,26.775478971021776,120.26,real,1698.0,real,90.0,forward_filled_monthly,82.28,real,634.5,519.0,real,19.301043715073185,23.94884439266264,36.065287382613064,1368.0,1560.0,1379.0,1431.4285714285713,1473.7666666666667,1678.0,2041.0,1662.0,1799.0,1845.2,1644.0,1851.0,1624.0,1727.0,1696.4333333333334,1113.0,1161.0,1180.0,1116.0,1222.8666666666666,633.0,643.0,620.0,632.1428571428571,668.0333333333333,120.34,119.75,129.48,120.16999999999999,124.50533333333333,1705.0,1850.0,2579.0,1793.2142857142858,1864.3333333333333,82.105,81.985,82.025,81.99142857142856,82.19703333333334,635.5,636.5,636.5,639.4285714285714,621.2666666666667,519.5,518.5,477.5,524.4285714285714,491.0,90.0,90.0,100.0,90.0,95.33333333333333,4,2,0,1,0,343.0
2023-04-20,1432.0,real,1778.0,real,1677.0,real,1179.0,real,650.0,real,0.051404110029778696,0.8548846016153793,0.00561797752808979,27.249422809890785,119.31,real,1644.5,real,90.0,forward_filled_monthly,82.14,real,618.0,510.5,real,17.612166868694935,25.216896523694686,36.34965368593447,1372.0,1507.0,1424.0,1420.7142857142858,1474.0333333333333,1643.0,1911.0,1744.0,1780.0,1846.3333333333333,1657.0,1852.0,1654.0,1702.0,1697.2,1151.0,1131.0,1209.0,1122.857142857143,1221.8666666666666,639.0,636.0,631.0,634.1428571428571,668.6666666666666,120.26,121.05,129.44,119.92142857142858,124.16766666666668,1698.0,1915.0,2579.0,1754.5714285714287,1833.1833333333334,82.28,82.07,81.965,82.00142857142858,82.20286666666668,634.5,638.5,632.5,636.5,620.7833333333333,519.0,521.5,467.5,522.8571428571429,492.43333333333334,90.0,90.0,100.0,90.0,95.0,4,3,0,1,0,344.0
2023-04-21,1504.0,real,1962.0,real,1692.0,real,1201.0,real,660.0,real,0.06313977998414302,0.8217544410163253,0.02662116040955631,28.180245489992096,117.21,real,1578.5,real,90.0,forward_filled_monthly,82.055,real,613.0,508.0,real,14.383714548696119,26.738559080933154,36.908147293995256,1432.0,1463.0,1465.0,1426.5714285714287,1475.3333333333333,1778.0,1822.0,1821.0,1800.0,1851.0333333333333,1677.0,1812.0,1680.0,1684.857142857143,1697.6,1179.0,1118.0,1235.0,1134.7142857142858,1220.7333333333333,650.0,631.0,650.0,638.2857142857143,669.0,119.31,120.5,130.49,119.45142857142858,123.725,1644.5,1850.0,2579.0,1715.7857142857142,1799.8333333333333,82.14,81.96,82.263,82.015,82.19593333333334,618.0,642.0,633.5,632.3571428571429,620.1,510.5,527.5,474.0,520.0714285714286,493.56666666666666,90.0,90.0,100.0,90.0,94.66666666666667,4,4,0,1,0,345.0
2023-04-24,1517.0,real,1993.0,real,1687.0,real,1212.0,real,664.0,real,0.062316610913348204,0.8240782728573413,-0.04410838059231259,25.04564149738532,116.76,real,1557.0,real,90.0,forward_filled_monthly,81.96,real,611.5,508.0,real,13.896887020326684,27.013303709323434,35.027384898431194,1504.0,1463.0,1587.0,1434.2857142857142,1473.0,1962.0,1888.0,2110.0,1815.0,1847.1333333333334,1692.0,1747.0,1743.0,1676.2857142857142,1695.7333333333333,1201.0,1105.0,1263.0,1150.0,1219.0333333333333,660.0,628.0,665.0,643.4285714285714,668.9666666666667,117.21,119.92,130.04,119.0,123.28233333333333,1578.5,1770.0,2579.0,1685.357142857143,1765.7666666666667,82.055,81.675,82.26,82.05571428571429,82.18593333333334,613.0,643.0,623.0,627.8571428571429,619.7166666666667,508.0,528.5,470.0,517.1428571428571,494.8333333333333,90.0,90.0,100.0,90.0,94.33333333333333,4,0,0,1,0,348.0
2023-04-25,1510.0,real,1986.0,real,1667.0,real,1216.0,real,667.0,real,0.06131358944443183,0.826909833601527,-0.05801621958827197,24.429271490910732,117.6,real,1526.5,real,90.0,forward_filled_monthly,81.99,real,617.0,510.5,real,29.787748721937124,26.865364294036365,34.657562894546444,1517.0,1435.0,1603.0,1445.0,1469.9,1993.0,1850.0,2104.0,1834.4285714285713,1843.2,1687.0,1702.0,1768.0,1671.2857142857142,1692.3666666666666,1212.0,1096.0,1296.0,1167.142857142857,1216.3666666666666,664.0,628.0,676.0,649.0,668.6666666666666,116.76,119.11,130.09,118.78428571428572,122.866,1557.0,1770.0,1728.0,1650.5714285714287,1759.05,81.96,81.845,82.908,82.07642857142856,82.15533333333333,611.5,642.0,613.0,624.2857142857143,619.85,508.0,527.5,463.0,514.7142857142857,496.4166666666667,90.0,90.0,100.0,90.0,94.0,4,1,0,1,0,349.0
2023-04-26,1536.0,real,2100.0,real,1640.0,real,1203.0,real,667.0,real,0.060788755097664994,0.828391457255217,-0.01538461538461533,26.318626276126757,116.71,real,1478.5,real,90.0,forward_filled_monthly,81.76,real,609.0,506.5,real,29.82584292198402,27.41485355081692,35.79117576567606,1510.0,1412.0,1560.0,1462.7142857142858,1469.1,1986.0,1801.0,1976.0,1877.142857142857,1847.3333333333333,1667.0,1675.0,1746.0,1666.2857142857142,1688.8333333333333,1216.0,1098.0,1312.0,1182.142857142857,1212.7333333333333,667.0,630.0,688.0,654.2857142857143,667.9666666666667,117.6,120.01,128.91,118.31285714285715,122.45933333333332,1526.5,1844.5,1676.0,1598.2857142857142,1752.4666666666667,81.99,82.005,82.625,82.04142857142857,82.12650000000001,617.0,640.5,598.0,619.7857142857143,620.2166666666667,510.5,527.5,452.5,511.7142857142857,498.21666666666664,90.0,90.0,100.0,90.0,93.66666666666667,4,2,0,1,0,350.0
2023-04-27,1581.0,real,2276.0,real,1612.0,real,1185.0,real,665.0,real,0.048311328882759116,0.8636156188045921,0.029967426710097778,28.32854589682954,116.21,real,1434.5,real,90.0,forward_filled_monthly,81.715,real,598.0,496.5,real,27.089535369280693,28.365892649090963,36.99712753809772,1536.0,1368.0,1535.0,1493.142857142857,1470.6333333333334,2100.0,1678.0,1913.0,1962.5714285714287,1859.4333333333334,1640.0,1644.0,1723.0,1661.7142857142858,1685.1333333333334,1203.0,1113.0,1318.0,1192.4285714285713,1208.3,667.0,633.0,694.0,658.8571428571429,667.0,116.71,120.34,130.0,117.72285714285715,121.99966666666666,1478.5,1705.0,1690.5,1559.642857142857,1743.9333333333334,81.76,82.105,82.54,81.98571428571428,82.099,609.0,635.5,603.0,614.4285714285714,620.05,506.5,519.5,465.0,508.42857142857144,499.26666666666665,90.0,90.0,100.0,90.0,93.33333333333333,4,3,0,1,0,351.0
2023-04-28,1576.0,real,2301.0,real,1586.0,real,1165.0,real,663.0,real,0.042128495090600744,0.8810699505375059,0.02204928664072625,27.977628400067957,116.14,real,1324.0,real,90.0,forward_filled_monthly,81.745,real,600.0,494.5,real,23.41980660226568,28.260221638171622,36.786577040040775,1581.0,1372.0,1542.0,1522.2857142857142,1471.7666666666667,2276.0,1643.0,1945.0,2056.5714285714284,1871.3,1612.0,1657.0,1697.0,1651.5714285714287,1681.4333333333334,1185.0,1151.0,1329.0,1194.4285714285713,1202.8333333333333,665.0,639.0,703.0,662.2857142857143,665.6666666666666,116.21,120.26,128.26,117.13428571428572,121.59566666666666,1434.5,1698.0,1729.0,1506.2142857142858,1730.4333333333334,81.715,82.28,82.53,81.90928571428572,82.07283333333334,598.0,634.5,593.0,609.5,620.2833333333333,496.5,519.0,456.0,504.92857142857144,500.55,90.0,90.0,100.0,90.0,93.0,4,4,0,1,0,352.0
2023-05-01,1576.0,forward_filled,2301.0,forward_filled,1586.0,forward_filled,1165.0,forward_filled,663.0,forward_filled,0.043113995179361556,0.8782878531934267,0.042328042328042326,28.876345790880354,103.61,real,1324.0,forward_filled,96.0,real,81.79,real,593.5,496.5,real,15.328142892051646,37.490990868940855,37.32580747452821,1576.0,1432.0,1512.0,1542.857142857143,1473.9,2301.0,1778.0,1881.0,2131.285714285714,1885.3,1586.0,1677.0,1658.0,1638.5714285714287,1679.0333333333333,1165.0,1179.0,1335.0,1192.4285714285713,1197.1666666666667,663.0,650.0,705.0,664.1428571428571,664.2666666666667,116.14,119.31,128.01,114.89142857142858,120.78233333333333,1324.0,1644.5,1756.5,1460.4285714285713,1716.0166666666667,81.745,82.14,82.705,81.85928571428572,82.04233333333333,600.0,618.0,593.0,606.0,620.3,494.5,510.5,460.5,502.92857142857144,501.75,90.0,90.0,100.0,90.85714285714286,92.86666666666666,5,0,0,1,0,355.0
2023-05-02,1552.0,real,2268.0,real,1563.0,real,1144.0,real,661.0,real,0.03579327938304628,0.8989544611480718,0.06593406593406592,29.922521614968566,106.01,real,1324.0,forward_filled,96.0,forward_filled_monthly,81.77,real,601.0,496.5,real,17.131981570457423,36.98377001652803,37.953512968981144,1576.0,1504.0,1456.0,1549.7142857142858,1477.1,2301.0,1962.0,1752.0,2175.0,1902.5,1586.0,1692.0,1606.0,1620.142857142857,1677.6,1165.0,1201.0,1337.0,1184.2857142857142,1190.7333333333333,663.0,660.0,706.0,664.2857142857143,662.7666666666667,103.61,117.21,127.73,113.29142857142857,120.05833333333334,1324.0,1578.5,1747.5,1424.0714285714287,1701.9,81.79,82.055,82.525,81.81857142857143,82.01716666666667,593.5,613.0,599.0,604.2857142857143,620.3666666666667,496.5,508.0,463.0,501.2857142857143,502.8666666666667,96.0,90.0,100.0,91.71428571428571,92.73333333333333,5,1,0,1,0,356.0
2023-05-03,1558.0,real,2325.0,real,1540.0,real,1123.0,real,657.0,real,0.0357215451491584,0.8991569691172289,0.049865229110512166,29.210380134192842,105.48,real,1324.0,forward_filled,96.0,forward_filled_monthly,81.78,real,586.0,484.0,real,17.03031633317962,37.11057522963124,37.52622808051571,1552.0,1517.0,1484.0,1555.5714285714287,1479.5666666666666,2268.0,1993.0,1856.0,2222.4285714285716,1918.1333333333334,1563.0,1687.0,1584.0,1599.142857142857,1676.1333333333334,1144.0,1212.0,1333.0,1171.5714285714287,1183.7333333333333,661.0,664.0,704.0,663.2857142857143,661.2,106.01,116.76,126.66,111.67999999999999,119.35233333333333,1324.0,1557.0,1761.0,1390.7857142857142,1687.3333333333333,81.77,81.96,82.265,81.79285714285716,82.001,601.0,611.5,603.0,600.6428571428571,619.8,496.5,508.0,465.0,497.85714285714283,503.5,96.0,90.0,100.0,92.57142857142857,92.6,5,2,0,1,0,357.0
2023-05-04,1545.0,real,2325.0,real,1514.0,real,1105.0,real,651.0,real,0.03531298198556024,0.9003103556113532,0.03760913364674279,28.66721238235509,103.87,real,1241.5,real,96.0,forward_filled_monthly,81.725,real,572.0,477.0,real,13.670844209008962,36.83583060124096,37.20032742941305,1558.0,1510.0,1489.0,1560.5714285714287,1481.4333333333334,2325.0,1986.0,1882.0,2270.8571428571427,1932.9,1540.0,1667.0,1572.0,1577.2857142857142,1674.2,1123.0,1216.0,1332.0,1155.7142857142858,1176.1666666666667,657.0,667.0,703.0,661.0,659.4666666666667,105.48,117.6,126.01,109.71857142857144,118.61433333333335,1324.0,1526.5,1766.5,1350.0714285714287,1669.8333333333333,81.78,81.99,82.339,81.755,81.98053333333334,586.0,617.0,600.0,594.2142857142857,618.8666666666667,484.0,510.5,463.0,493.07142857142856,503.96666666666664,96.0,90.0,100.0,93.42857142857143,92.46666666666667,5,3,0,1,0,358.0
2023-05-05,1558.0,real,2384.0,real,1501.0,real,1096.0,real,645.0,real,0.032082855866005525,0.9094291019217203,0.07005494505494503,30.105151446328794,103.55,real,1233.5,real,96.0,forward_filled_monthly,81.725,real,574.0,476.5,real,13.148719793194294,37.11057522963124,38.06309086779728,1545.0,1536.0,1456.0,1563.7142857142858,1484.8333333333333,2325.0,2100.0,1795.0,2311.4285714285716,1952.5333333333333,1514.0,1640.0,1565.0,1557.4285714285713,1672.0666666666666,1105.0,1203.0,1326.0,1140.4285714285713,1168.5,651.0,667.0,702.0,657.8571428571429,657.5666666666667,103.87,116.71,126.01,107.83857142857143,117.86566666666666,1241.5,1478.5,1770.0,1315.0714285714287,1651.95,81.725,81.76,82.2,81.75,81.96470000000001,572.0,609.0,598.5,589.2142857142857,618.05,477.0,506.5,464.5,488.7857142857143,504.3666666666667,96.0,90.0,100.0,94.28571428571429,92.33333333333333,5,4,0,1,0,359.0
2023-05-08,1558.0,forward_filled,2384.0,forward_filled,1501.0,forward_filled,1096.0,forward_filled,645.0,forward_filled,0.014630552149776151,0.9586974970956252,0.11126961483594866,31.931710287507897,107.4,real,1238.5,real,96.0,forward_filled_monthly,81.78,real,583.0,480.0,real,14.53476269219591,37.11057522963124,39.15902617250474,1558.0,1581.0,1402.0,1560.4285714285713,1490.0333333333333,2384.0,2276.0,1646.0,2326.8571428571427,1977.1333333333334,1501.0,1612.0,1561.0,1541.5714285714287,1670.0666666666666,1096.0,1185.0,1315.0,1127.7142857142858,1161.2,645.0,665.0,700.0,655.0,655.7333333333333,103.55,116.21,126.01,106.58,117.24533333333333,1233.5,1434.5,1823.5,1287.0714285714287,1632.45,81.725,81.715,82.2,81.75928571428571,81.9507,574.0,598.0,610.5,587.0714285714286,617.1333333333333,476.5,496.5,477.5,486.42857142857144,504.45,96.0,90.0,100.0,95.14285714285714,92.2,5,0,0,1,0,362.0
2023-05-09,1598.0,real,2509.0,real,1494.0,real,1097.0,real,640.0,real,0.022763487376249236,0.935737968475399,0.1357498223169864,33.0166283432871,106.05,real,1243.0,real,96.0,forward_filled_monthly,82.125,real,586.5,488.0,real,14.97844527235435,37.95594331698594,39.809977005972264,1558.0,1576.0,1407.0,1563.5714285714287,1496.4,2384.0,2301.0,1662.0,2356.5714285714284,2005.3666666666666,1501.0,1586.0,1598.0,1528.4285714285713,1666.6,1096.0,1165.0,1285.0,1118.0,1154.9333333333334,645.0,663.0,695.0,651.7142857142857,653.9,107.4,116.14,126.01,105.13857142857144,116.58,1238.5,1324.0,1770.0,1275.5,1614.8833333333334,81.78,81.745,82.206,81.81357142857142,81.948,583.0,600.0,611.0,585.1428571428571,616.3166666666667,480.0,494.5,478.5,485.5,504.76666666666665,96.0,90.0,100.0,96.0,92.06666666666666,5,1,0,1,1,0.0
2023-05-10,1640.0,real,2630.0,real,1481.0,real,1114.0,real,638.0,real,0.02543544822375097,0.9281949400555178,0.16892373485388457,34.48683551861433,106.85,real,1240.0,real,96.0,forward_filled_monthly,81.925,real,587.0,486.0,real,14.806108922626102,38.84357980870837,40.6921013111686,1598.0,1576.0,1403.0,1572.7142857142858,1504.3,2509.0,2301.0,1676.0,2403.5714285714284,2037.1666666666667,1494.0,1586.0,1625.0,1513.4285714285713,1661.8,1097.0,1165.0,1237.0,1110.7142857142858,1150.8333333333333,640.0,663.0,691.0,648.1428571428571,652.1333333333333,106.05,103.61,126.01,105.60142857142856,115.94133333333335,1243.0,1324.0,1796.5,1263.5,1596.3333333333333,82.125,81.79,82.1,81.83285714285715,81.94216666666667,586.5,593.5,608.0,584.2142857142857,615.6166666666667,488.0,496.5,476.0,484.0,505.1,96.0,96.0,100.0,96.0,91.93333333333334,5,2,0,1,0,1.0
2023-05-11,1608.0,real,2566.0,real,1445.0,real,1112.0,real,635.0,real,0.027822823392349684,0.9214553058417544,0.1576673866090712,33.987974736392765,104.8,real,1254.0,real,96.0,forward_filled_monthly,82.1,real,584.0,487.5,real,14.078051470931655,38.16728533882461,40.39278484183566,1640.0,1552.0,1389.0,1580.7142857142858,1511.6,2630.0,2268.0,1665.0,2446.1428571428573,2067.2,1481.0,1563.0,1635.0,1496.5714285714287,1655.4666666666667,1114.0,1144.0,1198.0,1106.142857142857,1147.9666666666667,638.0,661.0,687.0,644.4285714285714,650.4,106.85,106.01,127.06,105.42857142857143,115.19933333333333,1240.0,1324.0,1767.5,1253.5,1579.2166666666667,81.925,81.77,82.185,81.88,81.93933333333332,587.0,601.0,612.5,581.7857142857143,614.6666666666666,486.0,496.5,485.5,482.7142857142857,505.1666666666667,96.0,96.0,100.0,96.0,91.8,5,3,0,1,0,2.0
2023-05-12,1558.0,real,2456.0,real,1402.0,real,1105.0,real,632.0,real,0.03571727512023543,0.8991690235414356,0.12167026637868972,32.392648155756284,105.16,real,1250.0,real,96.0,forward_filled_monthly,82.201,real,582.0,481.5,real,14.172331828223184,37.11057522963124,39.43558889345377,1608.0,1558.0,1389.0,1580.7142857142858,1517.2333333333333,2566.0,2325.0,1665.0,2464.8571428571427,2093.5666666666666,1445.0,1540.0,1635.0,1476.857142857143,1647.7,1112.0,1123.0,1198.0,1103.5714285714287,1144.8666666666666,635.0,657.0,687.0,640.8571428571429,648.5666666666667,104.8,105.48,127.06,105.38285714285713,114.46933333333332,1254.0,1324.0,1767.5,1242.9285714285713,1561.9666666666667,82.1,81.78,82.185,81.94014285714286,81.93986666666666,584.0,586.0,612.5,581.2142857142857,613.65,487.5,484.0,485.5,482.35714285714283,505.03333333333336,96.0,96.0,90.0,96.0,92.0,5,4,0,1,0,3.0
2023-05-15,1522.0,real,2385.0,real,1366.0,real,1098.0,real,628.0,real,0.03842006999372668,0.8915389497089856,0.07790368271954673,30.452993155350118,106.77,real,1250.5,real,96.0,forward_filled_monthly,82.267,real,573.0,479.5,real,16.209752116104404,36.349743951012,38.27179589321007,1558.0,1545.0,1412.0,1577.4285714285713,1520.9,2456.0,2325.0,1723.0,2473.4285714285716,2115.633333333333,1402.0,1514.0,1664.0,1455.7142857142858,1637.7666666666667,1105.0,1105.0,1187.0,1102.5714285714287,1141.9,632.0,651.0,683.0,637.5714285714286,646.7333333333333,105.16,103.87,122.19,105.79714285714284,113.95533333333333,1250.0,1241.5,1840.5,1244.2142857142858,1542.3,82.201,81.725,82.205,82.01757142857142,81.94193333333334,582.0,572.0,636.5,581.3571428571429,611.5333333333333,481.5,477.0,509.5,482.7142857142857,504.03333333333336,96.0,96.0,90.0,96.0,92.2,5,0,0,1,0,6.0
