date,bdi,bdi_status,bci,bci_status,bpi,bpi_status,bsi,bsi_status,bhsi,bhsi_status,bci_7d_vol,vessel_availability_index,bdi_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,bdi_lag_1,bdi_lag_7,bdi_lag_30,bdi_7d_avg,bdi_30d_avg,bci_lag_1,bci_lag_7,bci_lag_30,bci_7d_avg,bci_30d_avg,bpi_lag_1,bpi_lag_7,bpi_lag_30,bpi_7d_avg,bpi_30d_avg,bsi_lag_1,bsi_lag_7,bsi_lag_30,bsi_7d_avg,bsi_30d_avg,bhsi_lag_1,bhsi_lag_7,bhsi_lag_30,bhsi_7d_avg,bhsi_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone,quarter,week_of_year,day_of_year,is_monsoon,is_winter,is_summer,cyclone_count,days_since_cyclone,cyclone_risk_index,weather_disruption_index,weather_disruption_flag,disruption_flag,market_shock_flag,shock_type,port_disruption_flag,vessel_type,vessel_speed_knots,distance_nm,estimated_voyage_days,vessel_dwt,vessel_loa_m,vessel_beam_m,vessel_draft_m,vessel_age_years,fuel_consumption_penalty_factor,destination_port,origin_port,cargo_type,wb_coal_price_usd_tonne,wb_iron_ore_price_usd_tonne,china_crude_steel_production_mt,china_crude_steel_production_yoy_pct,india_crude_steel_production_mt,india_finished_steel_consumption_mt,port_cargo_mt_chennai,port_cargo_mt_kamarajar_(ennore),port_cargo_mt_paradip,port_cargo_mt_syama_prasad_mookerjee_(kolkata_and_haldia),port_cargo_mt_v.o._chidambaranar_(tuticorin),port_cargo_mt_visakhapatnam,cargo_tonnage,freight_rate_per_tonne
2023-06-22,1216.0,real,1991.0,real,1140.0,real,751.0,real,456.0,real,0.0742277845891843,0.7904526598042987,-0.2437810945273631,16.196511735622813,112.85,real,1477.5,forward_filled,95.5,forward_filled_monthly,81.96,real,613.5,498.5,real,59.4035488194409,29.11344731351776,29.71790704137369,1138.0,1074.0,1608.0,1106.571428571429,1174.5333333333333,1730.0,1587.0,2566.0,1637.142857142857,1709.9666666666667,1157.0,1144.0,1445.0,1172.0,1168.9333333333334,761.0,722.0,1112.0,748.4285714285714,883.8333333333334,455.0,481.0,635.0,462.8571428571428,545.4333333333333,112.85,112.45,104.8,112.92857142857144,108.69766666666666,1477.5,1223.0,1254.0,1426.857142857143,1320.2666666666669,81.94,82.24,82.1,81.94285714285715,82.397,608.0,585.0,584.0,604.4285714285714,590.9833333333333,498.5,480.5,487.5,498.7142857142857,487.85,95.5,95.5,96.0,95.5,95.73333333333332,6,3.0,1.0,0.0,0.0,44.0,2,25,173,1,0,0,0.0,195.0,4.465481475738424e-05,4.465481475738424e-05,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.1,4466.6,14.21,54000.6,191.49,32.21,12.16,8.5,1.028,Visakhapatnam,Newcastle (AU),Pellets,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,49680.552,7.614084832151735
2023-06-23,1240.0,real,2080.0,real,1127.0,real,743.0,real,455.0,real,0.072157170597408,0.7962980673824732,-0.2041078305519897,17.954758288554096,112.65,real,1477.5,forward_filled,95.5,forward_filled_monthly,81.985,real,598.5,490.0,real,59.17938262871054,29.62066816593058,30.772854973132457,1216.0,1079.0,1558.0,1129.571428571429,1163.9333333333334,1991.0,1580.0,2456.0,1708.571428571429,1697.4333333333334,1140.0,1163.0,1402.0,1166.857142857143,1159.7666666666669,751.0,729.0,1105.0,750.4285714285714,871.7666666666667,456.0,476.0,632.0,459.8571428571428,539.5333333333333,112.85,112.75,105.16,112.91428571428573,108.94733333333332,1477.5,1223.0,1250.0,1463.2142857142858,1327.85,81.96,81.96,82.201,81.94642857142857,82.3898,613.5,594.5,582.0,605.0,591.5333333333333,498.5,492.0,481.5,498.4285714285714,488.1333333333333,95.5,95.5,96.0,95.5,95.71666666666668,6,4.0,1.0,0.0,0.0,45.0,2,25,174,1,0,0,0.0,196.0,4.1576435955178393e-05,4.1576435955178393e-05,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.3,11878.3,37.21,61257.5,196.88,32.04,12.3,6.9,1.015,Visakhapatnam,Muara Pantai (ID),Iron Ore Fines,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,56356.9,16.70235944002265
2023-06-24,1240.0,real,2080.0,real,1127.0,real,743.0,real,455.0,real,0.072157170597408,0.7962980673824732,-0.2041078305519897,17.954758288554096,112.65,real,1477.5,forward_filled,95.5,forward_filled_monthly,81.985,real,598.5,490.0,real,59.17938262871054,29.62066816593058,30.772854973132457,1216.0,1079.0,1558.0,1129.571428571429,1163.9333333333334,1991.0,1580.0,2456.0,1708.571428571429,1697.4333333333334,1140.0,1163.0,1402.0,1166.857142857143,1159.7666666666669,751.0,729.0,1105.0,750.4285714285714,871.7666666666667,456.0,476.0,632.0,459.8571428571428,539.5333333333333,112.85,112.75,105.16,112.91428571428573,108.94733333333332,1477.5,1223.0,1250.0,1463.2142857142858,1327.85,81.96,81.96,82.201,81.94642857142857,82.3898,613.5,594.5,582.0,605.0,591.5333333333333,498.5,492.0,481.5,498.4285714285714,488.1333333333333,95.5,95.5,96.0,95.5,95.71666666666668,6,0.0,0.0,0.0,0.0,45.0,2,25,175,1,0,0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.2,6779.0,21.4,59911.3,193.36,32.08,12.8,8.3,1.026,Visakhapatnam,Tubarao (BR),Coking Coal,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,55118.39600000001,10.096872669121286
2023-06-25,1240.0,real,2080.0,real,1127.0,real,743.0,real,455.0,real,0.072157170597408,0.7962980673824732,-0.2041078305519897,17.954758288554096,112.65,real,1477.5,forward_filled,95.5,forward_filled_monthly,81.985,real,598.5,490.0,real,59.17938262871054,29.62066816593058,30.772854973132457,1216.0,1079.0,1558.0,1129.571428571429,1163.9333333333334,1991.0,1580.0,2456.0,1708.571428571429,1697.4333333333334,1140.0,1163.0,1402.0,1166.857142857143,1159.7666666666669,751.0,729.0,1105.0,750.4285714285714,871.7666666666667,456.0,476.0,632.0,459.8571428571428,539.5333333333333,112.85,112.75,105.16,112.91428571428573,108.94733333333332,1477.5,1223.0,1250.0,1463.2142857142858,1327.85,81.96,81.96,82.201,81.94642857142857,82.3898,613.5,594.5,582.0,605.0,591.5333333333333,498.5,492.0,481.5,498.4285714285714,488.1333333333333,95.5,95.5,96.0,95.5,95.71666666666668,6,0.0,0.0,0.0,0.0,45.0,2,25,176,1,0,0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.7,4578.3,13.92,82947.9,221.19,32.23,14.13,6.1,1.009,V.O. Chidambaranar (Tuticorin),Tubarao (BR),Iron Ore Fines,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,76312.068,5.7885435756395225
2023-06-26,1233.0,real,2075.0,real,1113.0,real,741.0,real,454.0,real,0.073357890007586,0.7929083992128426,-0.1898817345597897,18.58523286345879,112.46,real,1430.0,real,95.5,forward_filled_monthly,81.975,real,598.5,488.0,real,55.6728053933397,29.472728750643505,31.151139718075274,1240.0,1094.0,1522.0,1149.428571428571,1154.3,2080.0,1599.0,2385.0,1776.571428571429,1687.1,1127.0,1184.0,1366.0,1156.7142857142858,1151.3333333333333,743.0,740.0,1098.0,750.5714285714286,859.8666666666667,455.0,471.0,628.0,457.4285714285714,533.7333333333333,112.65,112.93,106.77,112.84714285714288,109.137,1477.5,1425.5,1250.5,1463.857142857143,1333.8333333333333,81.985,81.905,82.267,81.95642857142856,82.38006666666665,598.5,592.5,573.0,605.8571428571429,592.3833333333333,490.0,490.0,479.5,498.1428571428572,488.4166666666667,95.5,95.5,96.0,95.5,95.7,6,0.0,1.0,0.0,0.0,48.0,2,26,177,1,0,0,0.0,199.0,3.355707931665747e-05,3.355707931665747e-05,0.0,0.0,0.0,none,0.0,Aframax / Suezmax Tanker,14.9,4646.0,12.99,121703.7,274.16,42.75,14.05,12.3,1.058,Visakhapatnam,Port Hedland (AU),Thermal Coal,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,111967.404,4.6331472799805535
2023-06-27,1183.0,real,1937.0,real,1089.0,real,746.0,real,454.0,real,0.0779347261379427,0.7799878487352041,-0.198509485094851,18.20286672773477,112.6,real,1446.0,real,95.5,forward_filled_monthly,82.011,real,594.0,480.0,real,56.81080209114271,28.416018641450137,30.921720036640863,1233.0,1076.0,1476.0,1164.7142857142858,1144.5333333333333,2075.0,1528.0,2295.0,1835.0,1675.1666666666667,1113.0,1193.0,1314.0,1141.857142857143,1143.8333333333333,741.0,748.0,1091.0,750.2857142857143,848.3666666666667,454.0,464.0,623.0,456.0,528.1,112.46,113.02,106.84,112.78714285714284,109.329,1430.0,1429.5,1243.0,1466.2142857142858,1340.6,81.975,81.915,82.292,81.97014285714286,82.3707,598.5,601.5,580.5,604.7857142857143,592.8333333333334,488.0,500.0,482.5,495.2857142857143,488.3333333333333,95.5,95.5,96.0,95.5,95.68333333333334,6,1.0,1.0,0.0,0.0,49.0,2,26,178,1,0,0,0.0,200.0,3.124374754731542e-05,3.124374754731542e-05,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.7,9468.7,28.8,196702.3,288.26,49.8,16.93,3.5,1.0,Kamarajar (Ennore),Newcastle (AU),Iron Ore Fines,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,180966.116,9.183670148018209
2023-06-28,1138.0,real,1822.0,real,1058.0,real,752.0,real,452.0,real,0.08354219120696,0.7641578007692558,-0.2014035087719298,18.07460888745513,112.64,real,1474.0,real,95.5,forward_filled_monthly,82.03,real,588.5,481.0,real,57.8563403009261,27.46497954317609,30.84476533247308,1183.0,1065.0,1425.0,1175.142857142857,1134.9666666666667,1937.0,1492.0,2184.0,1882.142857142857,1663.1,1089.0,1193.0,1260.0,1122.571428571429,1137.1,746.0,751.0,1090.0,750.4285714285714,837.1,454.0,460.0,617.0,454.8571428571428,522.6,112.6,113.02,107.38,112.73285714285714,109.50433333333334,1446.0,1477.5,1239.5,1465.7142857142858,1348.4166666666667,82.011,81.915,82.405,81.98657142857142,82.3582,594.0,611.0,583.0,601.5714285714286,593.0166666666667,480.0,505.5,482.0,491.7857142857143,488.3,95.5,95.5,96.0,95.5,95.66666666666669,6,2.0,1.0,0.0,0.0,50.0,2,26,179,1,0,0,0.0,201.0,2.908989043977425e-05,2.908989043977425e-05,0.0,0.0,0.0,none,0.0,Feeder Container,17.3,4535.1,10.92,42702.1,200.22,25.47,10.58,9.5,1.036,Visakhapatnam,Hay Point (AU),Iron Ore Fines,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,39285.932,8.043498329851774
2023-06-29,1112.0,real,1759.0,real,1041.0,real,750.0,real,448.0,real,0.0872254020433662,0.7537599822378191,-0.2068473609129815,17.83334730969301,112.62,real,1476.0,real,95.5,forward_filled_monthly,82.105,real,594.0,486.5,real,47.53233166805179,26.91549028639554,30.700008385815806,1138.0,1078.0,1402.0,1180.0,1125.3,1822.0,1540.0,2142.0,1913.428571428572,1650.3333333333333,1058.0,1174.0,1235.0,1103.571428571429,1130.6333333333334,752.0,759.0,1085.0,749.1428571428571,825.9333333333333,452.0,458.0,614.0,453.4285714285714,517.0666666666667,112.64,113.08,107.27,112.66714285714286,109.68266666666666,1474.0,1477.5,1475.0,1465.5,1348.45,82.03,82.005,82.725,82.00085714285714,82.33753333333333,588.5,610.0,595.0,599.2857142857143,592.9833333333333,481.0,506.5,492.0,488.9285714285714,488.1166666666667,95.5,95.5,96.0,95.5,95.65,6,3.0,1.0,0.0,0.0,51.0,2,26,180,1,0,0,0.0,202.0,2.70845142541417e-05,2.70845142541417e-05,0.0,0.0,0.0,none,0.0,Capesize Bulk,14.3,2678.2,7.8,205892.7,272.67,46.58,18.3,4.0,1.0,Syama Prasad Mookerjee (Kolkata & Haldia),Richards Bay (ZA),Iron Ore Fines,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,189421.284,2.464289659909601
2023-06-30,1091.0,real,1704.0,real,1030.0,real,749.0,real,446.0,real,0.0762514237146724,0.7847398637319263,-0.2117052023121387,17.61805665702433,112.57,real,1617.0,real,95.5,forward_filled_monthly,82.096,real,596.0,491.0,real,53.39093015115731,26.471672040534315,30.570833994214595,1112.0,1138.0,1384.0,1173.2857142857142,1115.5333333333333,1759.0,1730.0,2105.0,1909.7142857142856,1636.9666666666667,1041.0,1157.0,1222.0,1085.428571428571,1124.2333333333331,750.0,761.0,1077.0,747.4285714285714,815.0,448.0,455.0,612.0,452.1428571428572,511.53333333333336,112.62,112.85,107.1,112.62714285714286,109.865,1476.0,1477.5,1463.0,1485.428571428571,1353.5833333333333,82.105,81.94,82.905,82.02314285714286,82.31056666666667,594.0,608.0,589.0,597.5714285714286,593.2166666666667,486.5,498.5,489.5,487.8571428571428,488.1666666666667,95.5,95.5,96.0,95.5,95.63333333333334,6,4.0,1.0,0.0,0.0,52.0,2,26,181,1,0,0,0.0,203.0,2.52173831283944e-05,2.52173831283944e-05,0.0,0.0,0.0,none,0.0,Capesize Bulk,12.2,2665.6,9.1,187892.7,286.29,43.91,16.94,4.0,1.0,Visakhapatnam,Tubarao (BR),Coking Coal,137.9,112.7,91.1,0.4,11.3,10.1,4.37,3.63,11.51,4.69,3.23,6.45,172861.284,2.973453382100297
2023-07-04,1044.0,real,1601.0,real,988.0,real,747.0,real,435.0,real,0.0218085101682275,0.9384338987796104,-0.1938223938223938,18.410590046849315,110.87,forward_filled,1617.0,real,93.5,forward_filled_monthly,81.974,real,592.0,496.0,real,57.491501141153,22.401441460969465,31.04635402810959,1068.0,1233.0,1295.0,1103.857142857143,1088.7,1651.0,2075.0,1930.0,1739.7142857142858,1601.0,1014.0,1113.0,1184.0,1035.7142857142858,1104.7666666666669,747.0,741.0,1014.0,748.5714285714286,785.7666666666667,444.0,454.0,600.0,446.4285714285714,495.26666666666665,110.87,112.46,105.56,112.10571428571428,110.36666666666666,1617.0,1430.0,1369.5,1552.0,1374.25,81.945,81.975,82.675,82.03671428571428,82.23256666666666,598.5,598.5,596.0,594.1428571428571,593.75,500.0,488.0,492.0,489.3571428571428,488.8833333333333,93.5,95.5,96.0,94.64285714285714,95.38333333333334,7,1.0,1.0,0.0,0.0,56.0,3,27,185,1,0,0,0.0,207.0,1.89502908117682e-05,1.89502908117682e-05,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,14.3,2850.8,8.31,83295.0,221.67,32.21,12.67,5.1,1.001,V.O. Chidambaranar (Tuticorin),Muara Pantai (ID),Pellets,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,76631.40000000001,3.45544190454148
2023-07-06,993.0,real,1479.0,real,971.0,real,728.0,real,427.0,real,0.0269540665793971,0.9239078332940908,-0.1527303754266211,20.231713202791425,112.27,real,1617.0,real,93.5,forward_filled_monthly,82.766,real,592.0,501.0,real,62.11388335170929,21.323597149592217,32.13902792167485,994.0,1138.0,1172.0,1056.142857142857,1075.3666666666666,1475.0,1822.0,1683.0,1624.7142857142858,1584.7666666666669,969.0,1058.0,1119.0,1006.1428571428572,1094.1,737.0,752.0,946.0,743.8571428571429,770.4,430.0,452.0,588.0,439.4285714285714,484.4333333333333,111.84,112.64,105.41,111.9442857142857,110.80333333333331,1617.0,1474.0,1300.0,1596.857142857143,1394.2833333333333,82.403,82.03,82.575,82.19785714285715,82.22763333333334,593.0,588.5,585.0,594.5,594.1166666666667,500.0,481.0,485.0,495.07142857142856,489.76666666666665,93.5,95.5,96.0,94.07142857142856,95.21666666666668,7,3.0,1.0,0.0,0.0,58.0,3,27,187,1,0,0,0.0,209.0,1.642758829856079e-05,1.642758829856079e-05,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.3,4387.9,13.75,175487.7,281.57,49.41,17.9,2.2,1.0,Syama Prasad Mookerjee (Kolkata & Haldia),Hay Point (AU),Thermal Coal,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,161448.684,4.317143276311871
2023-07-08,1009.0,real,1522.0,real,984.0,real,724.0,real,424.0,real,0.0344621429294054,0.9027123006800172,-0.1390784982935153,20.836739447297656,110.54,real,1617.0,real,93.5,forward_filled_monthly,82.615,real,591.5,502.5,real,61.916517993462186,21.6617443845341,32.50204366837859,993.0,1112.0,1172.0,1041.428571428571,1069.9333333333334,1479.0,1759.0,1683.0,1590.857142857143,1579.4,971.0,1041.0,1119.0,998.0,1089.6,728.0,750.0,946.0,740.1428571428571,763.0,427.0,448.0,588.0,436.0,478.9666666666666,112.27,112.62,105.41,111.64714285714284,110.97433333333332,1617.0,1476.0,1280.0,1617.0,1405.5166666666669,82.766,82.105,82.614,82.27071428571428,82.22766666666666,592.0,594.0,588.5,594.1428571428571,594.2166666666667,501.0,486.5,489.0,497.3571428571428,490.2166666666666,93.5,95.5,96.0,93.78571428571428,95.13333333333334,7,0.0,0.0,0.0,0.0,59.0,3,27,189,1,0,0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,14.0,7595.3,22.61,55932.8,190.13,32.29,12.39,6.9,1.015,Syama Prasad Mookerjee (Kolkata & Haldia),Richards Bay (ZA),Coking Coal,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,51458.17600000001,10.928266133263175
2023-07-09,1009.0,real,1522.0,real,984.0,real,724.0,real,424.0,real,0.0344621429294054,0.9027123006800172,-0.1390784982935153,20.836739447297656,110.54,real,1617.0,real,93.5,forward_filled_monthly,82.615,real,591.5,502.5,real,61.916517993462186,21.6617443845341,32.50204366837859,993.0,1112.0,1172.0,1041.428571428571,1069.9333333333334,1479.0,1759.0,1683.0,1590.857142857143,1579.4,971.0,1041.0,1119.0,998.0,1089.6,728.0,750.0,946.0,740.1428571428571,763.0,427.0,448.0,588.0,436.0,478.9666666666666,112.27,112.62,105.41,111.64714285714284,110.97433333333332,1617.0,1476.0,1280.0,1617.0,1405.5166666666669,82.766,82.105,82.614,82.27071428571428,82.22766666666666,592.0,594.0,588.5,594.1428571428571,594.2166666666667,501.0,486.5,489.0,497.3571428571428,490.2166666666666,93.5,95.5,96.0,93.78571428571428,95.13333333333334,7,0.0,0.0,0.0,0.0,59.0,3,27,190,1,0,0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,14.2,5263.1,15.44,158567.1,281.68,49.66,16.8,3.3,1.0,Chennai,Richards Bay (ZA),Coking Coal,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,145881.73200000002,5.177950955772857
2023-07-14,1090.0,real,1655.0,real,1095.0,real,743.0,real,409.0,real,0.0303303536568628,0.9143764700621732,0.1608093716719913,34.12722177212117,112.38,real,1617.0,real,93.5,forward_filled_monthly,82.077,real,602.5,520.5,real,64.99984525610591,23.37361476142737,40.47633306327271,1103.0,994.0,939.0,1048.428571428571,1084.6666666666667,1691.0,1475.0,1178.0,1588.142857142857,1641.6,1101.0,969.0,1048.0,1037.142857142857,1091.6666666666667,743.0,737.0,803.0,732.0,743.4,411.0,430.0,537.0,417.8571428571428,454.9333333333333,110.95,111.84,107.38,110.75714285714288,111.77466666666666,1617.0,1617.0,1223.0,1617.0,1467.7833333333333,82.05,82.403,82.525,82.34471428571429,82.1758,601.0,593.0,594.5,596.9285714285714,596.9333333333333,518.5,500.0,494.5,511.5,496.1,93.5,93.5,95.5,93.5,94.76666666666668,7,4.0,1.0,0.0,0.0,66.0,3,28,195,1,0,0,0.0,217.0,9.276956813079892e-06,9.276956813079892e-06,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,14.0,8430.6,25.09,63044.2,188.1,32.11,11.8,8.0,1.024,Paradip,Newcastle (AU),Lump Iron Ore,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,58000.664,11.34661842239213
2023-07-15,1090.0,real,1655.0,real,1095.0,real,743.0,real,409.0,real,0.0303303536568628,0.9143764700621732,0.1608093716719913,34.12722177212117,112.38,real,1617.0,real,93.5,forward_filled_monthly,82.077,real,602.5,520.5,real,64.99984525610591,23.37361476142737,40.47633306327271,1103.0,994.0,939.0,1048.428571428571,1084.6666666666667,1691.0,1475.0,1178.0,1588.142857142857,1641.6,1101.0,969.0,1048.0,1037.142857142857,1091.6666666666667,743.0,737.0,803.0,732.0,743.4,411.0,430.0,537.0,417.8571428571428,454.9333333333333,110.95,111.84,107.38,110.75714285714288,111.77466666666666,1617.0,1617.0,1223.0,1617.0,1467.7833333333333,82.05,82.403,82.525,82.34471428571429,82.1758,601.0,593.0,594.5,596.9285714285714,596.9333333333333,518.5,500.0,494.5,511.5,496.1,93.5,93.5,95.5,93.5,94.76666666666668,7,0.0,0.0,0.0,0.0,66.0,3,28,196,1,0,0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.2,2838.9,8.96,166198.4,293.05,49.2,16.55,1.6,1.0,Kamarajar (Ennore),Muara Pantai (ID),Iron Ore Fines,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,152902.528,3.1443370806269475
2023-07-16,1090.0,real,1655.0,real,1095.0,real,743.0,real,409.0,real,0.0303303536568628,0.9143764700621732,0.1608093716719913,34.12722177212117,112.38,real,1617.0,real,93.5,forward_filled_monthly,82.077,real,602.5,520.5,real,64.99984525610591,23.37361476142737,40.47633306327271,1103.0,994.0,939.0,1048.428571428571,1084.6666666666667,1691.0,1475.0,1178.0,1588.142857142857,1641.6,1101.0,969.0,1048.0,1037.142857142857,1091.6666666666667,743.0,737.0,803.0,732.0,743.4,411.0,430.0,537.0,417.8571428571428,454.9333333333333,110.95,111.84,107.38,110.75714285714288,111.77466666666666,1617.0,1617.0,1223.0,1617.0,1467.7833333333333,82.05,82.403,82.525,82.34471428571429,82.1758,601.0,593.0,594.5,596.9285714285714,596.9333333333333,518.5,500.0,494.5,511.5,496.1,93.5,93.5,95.5,93.5,94.76666666666668,7,0.0,0.0,0.0,0.0,66.0,3,28,197,1,0,0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Feeder Container,15.8,4488.8,11.84,26920.4,208.58,27.39,9.95,8.9,1.031,Kamarajar (Ennore),Port Hedland (AU),Lump Iron Ore,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,24766.768000000004,12.677295687258344
2023-07-17,1073.0,real,1614.0,real,1084.0,real,743.0,real,406.0,real,0.0340361076503287,0.9039150114985356,0.0561023622047243,29.48679847400676,111.81,real,1505.5,real,93.5,forward_filled_monthly,82.05,real,596.5,518.5,real,58.6662308642566,23.01433332430162,37.69207908440406,1090.0,993.0,1016.0,1059.857142857143,1086.5666666666666,1655.0,1479.0,1383.0,1607.428571428571,1649.3,1095.0,971.0,1108.0,1053.2857142857142,1090.8666666666666,743.0,728.0,781.0,734.1428571428571,742.1333333333333,409.0,427.0,526.0,414.8571428571428,450.9333333333333,112.38,112.27,108.59,110.69142857142856,111.882,1617.0,1617.0,1223.0,1601.071428571429,1477.2,82.077,82.766,82.515,82.24242857142858,82.16029999999999,602.5,592.0,591.5,597.5714285714286,597.1,520.5,501.0,486.5,514.0,497.1666666666667,93.5,93.5,95.5,93.5,94.7,7,0.0,1.0,0.0,0.0,69.0,3,29,198,1,0,0,0.0,220.0,7.487596482039344e-06,7.487596482039344e-06,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.3,4613.4,14.45,75929.2,224.17,32.22,12.84,4.4,1.0,Syama Prasad Mookerjee (Kolkata & Haldia),Muara Pantai (ID),Lump Iron Ore,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,69854.864,6.243785456972617
2023-07-18,1037.0,real,1529.0,real,1052.0,real,746.0,real,406.0,real,0.040939833729729,0.8844255784596191,0.0166666666666666,27.73908052003963,112.17,real,1523.5,real,93.5,forward_filled_monthly,82.065,real,592.5,515.5,real,59.30238668873934,22.253502045682392,36.64344831202378,1073.0,1009.0,1020.0,1063.857142857143,1087.1333333333334,1614.0,1522.0,1387.0,1608.428571428571,1654.0333333333333,1084.0,984.0,1139.0,1063.0,1087.9666666666667,743.0,724.0,766.0,737.2857142857143,741.4666666666667,406.0,424.0,515.0,412.2857142857143,447.3,111.81,110.54,109.18,110.92428571428572,111.98166666666664,1505.5,1617.0,1223.0,1587.7142857142858,1487.2166666666667,82.05,82.615,82.51,82.16385714285714,82.14546666666666,596.5,591.5,595.0,597.7142857142857,597.0166666666667,518.5,502.5,486.0,515.8571428571429,498.15,93.5,93.5,95.5,93.5,94.63333333333334,7,1.0,1.0,0.0,0.0,70.0,3,29,199,1,0,0,0.0,221.0,6.971422393869603e-06,6.971422393869603e-06,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.4,4537.1,14.11,189523.1,285.97,43.72,16.43,2.8,1.0,Kamarajar (Ennore),Port Hedland (AU),Coking Coal,131.7,112.8,90.8,1.1,11.5,10.3,4.31,3.49,11.51,4.85,3.49,6.73,174361.252,4.284032420852885
